order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
7887,2022-04-25,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004270,5,1.0,20.0,0.0
7888,2023-04-14,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004053,1,0.6,12.0,-8.0
7889,2022-01-07,Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,OFF-PA-10000019,5,1.5,45.0,15.0
7890,2023-10-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Art,OFF-AR-10003811,9,0.4,8.0,-12.0
7891,2022-01-23,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10001838,2,20.0,8000.0,7650.0
7892,2022-07-17,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10003553,5,17.0,5780.0,5480.0
7893,2023-01-12,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10003302,3,3.3,363.0,273.0
7894,2022-07-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002412,3,0.5,5.0,-5.0
7895,2023-10-14,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10002852,5,3.2,256.0,186.0
7896,2022-08-13,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10000145,2,0.3,3.0,-7.0
7897,2022-07-27,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Paper,OFF-PA-10001970,8,22.5,10125.0,9745.0
7898,2022-05-22,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Appliances,OFF-AP-10001563,7,8.1,2187.0,1957.0
7899,2023-03-18,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10001359,6,80.5,129605.0,128235.0
7900,2022-10-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,OFF-FA-10003495,5,0.4,8.0,-12.0
7901,2022-09-15,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,TEC-AC-10003709,2,0.0,0.0,0.0
7902,2022-12-04,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10003268,1,1.5,45.0,15.0
7903,2023-11-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10003845,5,0.3,3.0,-7.0
7904,2022-12-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10002073,2,16.8,7056.0,6706.0
7905,2023-07-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10001357,2,4.0,320.0,250.0
7906,2023-08-10,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001415,1,0.0,0.0,0.0
7907,2023-03-16,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002813,10,0.0,0.0,0.0
7908,2022-02-28,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10003849,2,14.4,10368.0,9688.0
7909,2022-04-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Tables,FUR-TA-10004147,3,8.1,2187.0,1967.0
7910,2023-12-11,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Art,OFF-AR-10001662,8,0.8,16.0,-4.0
7911,2022-04-14,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,OFF-ST-10001558,3,2.0,100.0,50.0
7912,2023-12-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Bookcases,FUR-BO-10001337,2,10.5,2205.0,2025.0
7913,2023-03-16,Second Class,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10001602,2,1.5,45.0,15.0
7914,2022-11-15,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10003996,2,1.2,36.0,6.0
7915,2022-09-30,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10003673,5,68.0,231200.0,228070.0
7916,2023-01-01,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10004992,3,4.0,400.0,310.0
7917,2022-05-30,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002880,4,6.8,2312.0,2032.0
7918,2022-07-22,Second Class,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,OFF-AR-10000380,1,1.2,36.0,6.0
7919,2022-12-01,Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10002706,2,0.8,16.0,-4.0
7920,2022-01-04,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,OFF-ST-10000943,2,2.0,80.0,50.0
7921,2023-06-16,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,TEC-AC-10001090,2,1.2,72.0,22.0
7922,2022-10-08,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10002026,3,6.8,1156.0,1006.0
7923,2023-12-22,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Technology,Phones,TEC-PH-10000526,5,19.0,7220.0,6860.0
7924,2022-01-13,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,OFF-BI-10004002,3,1.0,20.0,0.0
7925,2023-09-26,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10002309,4,0.4,8.0,-12.0
7926,2022-02-20,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10003923,7,4.0,400.0,320.0
7927,2023-12-10,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003433,3,0.0,0.0,0.0
7928,2022-11-15,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001363,1,22.8,12996.0,12526.0
7929,2023-05-26,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000820,3,2.0,100.0,60.0
7930,2022-01-10,First Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Tables,FUR-TA-10004767,6,15.0,4500.0,4210.0
7931,2023-07-30,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001955,3,1.2,72.0,22.0
7932,2023-11-07,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10004886,3,4.6,1058.0,858.0
7933,2022-01-16,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10003641,5,4.4,484.00000000000006,384.00000000000006
7934,2022-08-11,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Envelopes,OFF-EN-10003134,2,1.0,20.0,0.0
7935,2023-03-16,Standard Class,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10002564,3,1.4,98.0,38.0
7936,2023-07-05,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,OFF-PA-10003893,2,0.2,2.0,-8.0
7937,2023-12-14,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,OFF-BI-10000174,3,0.3,3.0,-7.0
7938,2022-07-11,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,OFF-AP-10001058,9,50.4,127008.0,124968.0
7939,2023-12-02,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Storage,OFF-ST-10001496,3,27.0,14580.0,14070.0
7940,2022-05-02,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,OFF-BI-10004230,8,11.0,2420.0,2220.0
7941,2022-10-10,First Class,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10001146,2,4.0,320.0,240.0
7942,2022-02-28,First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10001590,10,5.2,676.0,556.0
7943,2022-11-21,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10003684,9,1.6,64.0,24.0
7944,2023-12-24,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,OFF-SU-10000946,7,1.6,64.0,34.0
7945,2022-07-27,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10001615,2,0.6,18.0,-12.0
7946,2022-02-22,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10001597,5,1.6,64.0,24.0
7947,2022-11-29,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10001116,3,0.0,0.0,0.0
7948,2023-03-12,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Fasteners,OFF-FA-10004395,5,0.6,12.0,-8.0
7949,2023-01-16,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10001270,6,10.8,3888.0000000000005,3578.0000000000005
7950,2022-09-11,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Furnishings,FUR-FU-10001095,6,3.0,180.0,120.0
7951,2023-07-19,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Storage,OFF-ST-10001469,3,3.9,507.0,387.0
7952,2023-02-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003196,2,0.4,4.0,-6.0
7953,2023-07-11,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002200,4,17.2,14792.0,14022.0
7954,2023-06-19,Standard Class,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Storage,OFF-ST-10000636,4,2.8,196.0,136.0
7955,2022-12-14,Standard Class,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Binders,OFF-BI-10000145,2,0.3,3.0,-7.0
7956,2022-09-22,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Chairs,FUR-CH-10001190,4,17.6,7744.000000000001,7394.000000000001
7957,2022-09-29,Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Fasteners,OFF-FA-10002780,5,0.5,5.0,-5.0
7958,2023-12-03,Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Appliances,OFF-AP-10004052,4,0.4,8.0,-12.0
7959,2023-01-09,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Furnishings,FUR-FU-10004666,5,1.4,98.0,28.0
7960,2022-04-29,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Tables,FUR-TA-10004086,3,6.3,1323.0,1123.0
7961,2022-01-21,Standard Class,Corporate,United States,Chico,California,95928,West,Technology,Phones,TEC-PH-10000702,1,0.2,2.0,-8.0
7962,2023-06-18,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Storage,OFF-ST-10002301,5,3.2,256.0,186.0
7963,2022-09-03,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Binders,OFF-BI-10001636,8,0.8,16.0,-4.0
7964,2022-02-16,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Appliances,OFF-AP-10002684,4,7.8,3042.0,2682.0
7965,2022-02-13,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Paper,OFF-PA-10004609,4,0.6,12.0,-8.0
7966,2023-07-18,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Paper,OFF-PA-10003309,8,0.8,32.0,2.0
7967,2022-03-29,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000380,4,0.6,18.0,-12.0
7968,2022-07-21,First Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,FUR-BO-10001567,3,4.5,405.0,325.0
7969,2022-11-27,First Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10002583,1,0.6,12.0,-8.0
7970,2022-08-15,First Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10004853,1,3.6,432.0,332.0
7971,2022-09-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003580,4,20.8,10816.0,10346.0
7972,2022-01-01,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10004227,3,0.9,27.0,-3.0
7973,2023-08-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10002787,2,0.3,3.0,-7.0
7974,2023-04-10,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003981,2,0.0,0.0,0.0
7975,2022-06-23,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10001488,3,7.5,1875.0,1655.0
7976,2023-01-08,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003727,3,0.0,0.0,0.0
7977,2022-02-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10000130,3,0.2,2.0,-8.0
7978,2023-07-13,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Phones,TEC-PH-10002680,3,13.2,8712.0,8182.0
7979,2022-08-15,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Phones,TEC-PH-10002538,3,2.2,242.00000000000003,142.00000000000003
7980,2022-09-23,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001249,1,0.5,5.0,-5.0
7981,2022-02-16,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000174,2,1.0,20.0,0.0
7982,2022-03-07,First Class,Consumer,United States,Clifton,New Jersey,7011,East,Office Supplies,Appliances,OFF-AP-10004532,4,2.4,192.0,122.0
7983,2023-08-03,First Class,Consumer,United States,Clifton,New Jersey,7011,East,Furniture,Furnishings,FUR-FU-10001986,5,10.0,2500.0,2270.0
7984,2023-01-07,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10002975,5,0.8,16.0,-4.0
7985,2022-02-23,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,OFF-AR-10003481,3,0.3,3.0,-7.0
7986,2023-10-23,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004967,5,0.4,4.0,-6.0
7987,2023-08-22,Second Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,TEC-PH-10003589,5,3.6,324.0,254.0
7988,2022-07-03,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,OFF-LA-10002945,4,1.5,45.0,15.0
7989,2022-12-18,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,OFF-LA-10003537,3,2.0,80.0,40.0
7990,2023-12-15,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Storage,OFF-ST-10002406,1,0.3,3.0,-7.0
7991,2022-06-16,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Technology,Accessories,TEC-AC-10003433,2,0.0,0.0,0.0
7992,2022-11-26,First Class,Consumer,United States,Boca Raton,Florida,33433,South,Office Supplies,Binders,OFF-BI-10002082,4,1.2,48.0,8.0
7993,2023-10-01,First Class,Consumer,United States,Boca Raton,Florida,33433,South,Technology,Accessories,TEC-AC-10000521,2,0.8,16.0,-4.0
7994,2023-03-20,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10001982,3,0.0,0.0,0.0
7995,2023-07-06,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Furniture,Bookcases,FUR-BO-10002268,6,3.0,450.0,310.0
7996,2022-08-28,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10001758,6,0.2,2.0,-8.0
7997,2022-10-13,First Class,Home Office,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10004469,5,10.0,2000.0,1830.0
7998,2022-08-29,First Class,Home Office,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10001095,12,83.5,139445.0,138095.0
7999,2023-07-04,First Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001852,7,0.4,4.0,-6.0
8000,2023-11-02,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10000696,4,2.4,144.0,94.0
8001,2023-08-30,Standard Class,Consumer,United States,Dubuque,Iowa,52001,Central,Technology,Phones,TEC-PH-10003885,4,7.8,2028.0,1818.0
8002,2023-07-09,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002926,6,15.0,4500.0,4230.0
8003,2022-07-07,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,OFF-SU-10001225,7,1.2,36.0,16.0
8004,2023-09-11,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Technology,Phones,TEC-PH-10004434,2,8.1,2187.0,1947.0
8005,2022-12-23,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,FUR-FU-10003878,3,1.5,75.0,25.0
8006,2022-08-17,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,FUR-FU-10002268,2,0.2,2.0,-8.0
8007,2022-02-02,Standard Class,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Fasteners,OFF-FA-10001883,12,4.5,405.0,325.0
8008,2022-05-14,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,OFF-ST-10002756,4,21.6,11664.0,11174.0
8009,2022-04-17,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,OFF-PA-10000474,3,2.2,242.00000000000003,152.00000000000003
8010,2022-01-28,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Chairs,FUR-CH-10002073,5,26.4,34848.0,33598.0
8011,2023-07-23,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003641,6,5.2,676.0,556.0
8012,2022-09-17,First Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,TEC-PH-10002070,7,6.5,845.0,725.0
8013,2022-06-08,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004519,5,33.0,21780.0,21200.0
8014,2022-11-27,Same Day,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002167,8,4.8,576.0,476.0
8015,2023-10-19,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,OFF-FA-10000936,1,0.0,0.0,0.0
8016,2023-07-16,Same Day,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000732,3,0.8,16.0,-4.0
8017,2023-07-27,First Class,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Furnishings,FUR-FU-10002501,6,1.8,108.0,58.0
